filepath,filename,label,label_idx,is_mixup,source_1,source_2,group_1,group_2,group_id,n_groups,snr_db,noise_kind,variant_idx
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr1dB_pink_v22_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr1dB_pink_v22_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,1,pink,22
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr1dB_pink_v24_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr1dB_pink_v24_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,1,pink,24
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr2dB_white_v10_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr2dB_white_v10_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,2,white,10
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr2dB_white_v6_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr2dB_white_v6_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,2,white,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v15_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v15_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,3,pink,15
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v1_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v1_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,3,pink,1
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v25_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_pink_v25_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,3,pink,25
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_white_v20_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr3dB_white_v20_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,3,white,20
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr4dB_white_v16_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr4dB_white_v16_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,4,white,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr5dB_white_v13_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr5dB_white_v13_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,5,white,13
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr5dB_white_v4_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr5dB_white_v4_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,5,white,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr6dB_white_v17_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr6dB_white_v17_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,6,white,17
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr8dB_pink_v0_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr8dB_pink_v0_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,8,pink,0
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr8dB_white_v14_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr8dB_white_v14_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,8,white,14
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_pink_v18_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_pink_v18_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,9,pink,18
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_pink_v7_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_pink_v7_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,9,pink,7
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_white_v8_spectrogram.png,540187__iamdylanavery__bolt-cutters-on-lock-and-chain_snr9dB_white_v8_spectrogram.png,fence_cutting,1,False,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,,540187__iamdylanavery__bolt-cutters-on-lock-and-chain,1,9,white,8
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr10dB_pink_v8_spectrogram.png,799499__anielanielaniel__cutting-noise_snr10dB_pink_v8_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,10,pink,8
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr10dB_white_v10_spectrogram.png,799499__anielanielaniel__cutting-noise_snr10dB_white_v10_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,10,white,10
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr10dB_white_v3_spectrogram.png,799499__anielanielaniel__cutting-noise_snr10dB_white_v3_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,10,white,3
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr12dB_white_v13_spectrogram.png,799499__anielanielaniel__cutting-noise_snr12dB_white_v13_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,12,white,13
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr12dB_white_v2_spectrogram.png,799499__anielanielaniel__cutting-noise_snr12dB_white_v2_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,12,white,2
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr12dB_white_v4_spectrogram.png,799499__anielanielaniel__cutting-noise_snr12dB_white_v4_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,12,white,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr13dB_pink_v15_spectrogram.png,799499__anielanielaniel__cutting-noise_snr13dB_pink_v15_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,13,pink,15
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr13dB_pink_v22_spectrogram.png,799499__anielanielaniel__cutting-noise_snr13dB_pink_v22_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,13,pink,22
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr13dB_white_v14_spectrogram.png,799499__anielanielaniel__cutting-noise_snr13dB_white_v14_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,13,white,14
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr14dB_white_v24_spectrogram.png,799499__anielanielaniel__cutting-noise_snr14dB_white_v24_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,14,white,24
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr15dB_white_v12_spectrogram.png,799499__anielanielaniel__cutting-noise_snr15dB_white_v12_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,15,white,12
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr2dB_white_v18_spectrogram.png,799499__anielanielaniel__cutting-noise_snr2dB_white_v18_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,2,white,18
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr3dB_white_v0_spectrogram.png,799499__anielanielaniel__cutting-noise_snr3dB_white_v0_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,3,white,0
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr4dB_pink_v9_spectrogram.png,799499__anielanielaniel__cutting-noise_snr4dB_pink_v9_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,4,pink,9
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr5dB_pink_v7_spectrogram.png,799499__anielanielaniel__cutting-noise_snr5dB_pink_v7_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,5,pink,7
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr6dB_pink_v17_spectrogram.png,799499__anielanielaniel__cutting-noise_snr6dB_pink_v17_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,6,pink,17
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr6dB_pink_v19_spectrogram.png,799499__anielanielaniel__cutting-noise_snr6dB_pink_v19_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,6,pink,19
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr6dB_white_v11_spectrogram.png,799499__anielanielaniel__cutting-noise_snr6dB_white_v11_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,6,white,11
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr7dB_pink_v16_spectrogram.png,799499__anielanielaniel__cutting-noise_snr7dB_pink_v16_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,7,pink,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr7dB_pink_v23_spectrogram.png,799499__anielanielaniel__cutting-noise_snr7dB_pink_v23_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,7,pink,23
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr7dB_white_v20_spectrogram.png,799499__anielanielaniel__cutting-noise_snr7dB_white_v20_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,7,white,20
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr8dB_pink_v6_spectrogram.png,799499__anielanielaniel__cutting-noise_snr8dB_pink_v6_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,8,pink,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr8dB_white_v5_spectrogram.png,799499__anielanielaniel__cutting-noise_snr8dB_white_v5_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,8,white,5
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr9dB_pink_v1_spectrogram.png,799499__anielanielaniel__cutting-noise_snr9dB_pink_v1_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,9,pink,1
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr9dB_pink_v21_spectrogram.png,799499__anielanielaniel__cutting-noise_snr9dB_pink_v21_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,9,pink,21
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\799499__anielanielaniel__cutting-noise_snr9dB_pink_v25_spectrogram.png,799499__anielanielaniel__cutting-noise_snr9dB_pink_v25_spectrogram.png,fence_cutting,1,False,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,,799499__anielanielaniel__cutting-noise,1,9,pink,25
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr10dB_white_16_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr10dB_white_16_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1|345070__metrostock99__chain-lock-on-fence-sound,2,10,white,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr10dB_white_34_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr10dB_white_34_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1|345070__metrostock99__chain-lock-on-fence-sound,2,10,white,34
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr13dB_pink_29_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr13dB_pink_29_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1|345070__metrostock99__chain-lock-on-fence-sound,2,13,pink,29
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr4dB_white_44_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_345070__metrostock99__chain-lock-on-fence-sound_snr4dB_white_44_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1,345070__metrostock99__chain-lock-on-fence-sound,185611__kubawolanin__metal-tick-1|345070__metrostock99__chain-lock-on-fence-sound,2,4,white,44
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr10dB_white_30_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr10dB_white_30_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1|366292__lostmaiden__metal-coat-hanger-on-steel-hook,2,10,white,30
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr15dB_pink_97_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr15dB_pink_97_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1|366292__lostmaiden__metal-coat-hanger-on-steel-hook,2,15,pink,97
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr8dB_pink_67_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_366292__lostmaiden__metal-coat-hanger-on-steel-hook_snr8dB_pink_67_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1,366292__lostmaiden__metal-coat-hanger-on-steel-hook,185611__kubawolanin__metal-tick-1|366292__lostmaiden__metal-coat-hanger-on-steel-hook,2,8,pink,67
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr15dB_white_74_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr15dB_white_74_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,15,white,74
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr3dB_white_36_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr3dB_white_36_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,3,white,36
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr4dB_pink_89_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr4dB_pink_89_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,4,pink,89
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr4dB_pink_91_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr4dB_pink_91_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,4,pink,91
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr6dB_white_56_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr6dB_white_56_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,6,white,56
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr9dB_white_64_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_445967__breviceps__sawing-filing-metal_snr9dB_white_64_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1,445967__breviceps__sawing-filing-metal,185611__kubawolanin__metal-tick-1|445967__breviceps__sawing-filing-metal,2,9,white,64
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\fence_cutting\mixup_185611__kubawolanin__metal-tick-1_x_516591__jameswrowles__large-bolt-cutter_snr10dB_pink_43_spectrogram.png,mixup_185611__kubawolanin__metal-tick-1_x_516591__jameswrowles__large-bolt-cutter_snr10dB_pink_43_spectrogram.png,fence_cutting,1,True,185611__kubawolanin__metal-tick-1,516591__jameswrowles__large-bolt-cutter,185611__kubawolanin__metal-tick-1,516591__jameswrowles__large-bolt-cutter,185611__kubawolanin__metal-tick-1|516591__jameswrowles__large-bolt-cutter,2,10,pink,43
